ROW_NUM,CTPRVN_NM,SIGUNGU_NM,EMD_NM,LVSTCK_NM,FARM_CO,FARM_LOCPLC,k,g,f
12781,충청남도,당진시,채운동,염소,2,충청남도 당진시 채운동,"('36.8928396257786', '126.616880230254')",36.8928396257786,126.616880230254
12782,경상북도,상주시,모동면,거위,1,경상북도 상주시 모동면,"('36.3201000131368', '127.959367427176')",36.3201000131368,127.959367427176
12783,경상북도,포항시 북구,신광면,관상조,1,경상북도 포항시 북구 신광면,"('36.1301200707693', '129.262971202396')",36.1301200707693,129.262971202396
12784,경기도,부천시,대장동,닭,1,경기도 부천시 대장동,"('37.5420606337395', '126.775549618468')",37.5420606337395,126.775549618468
12785,강원도,삼척시,건지동,닭,1,강원도 삼척시 건지동,"('37.4321230995717', '129.148277996117')",37.4321230995717,129.148277996117
12786,강원도,강릉시,왕산면,사슴,3,강원도 강릉시 왕산면,"('37.6726837387208', '128.837804434963')",37.6726837387208,128.837804434963
12787,충청남도,보령시,천북면,오리,2,충청남도 보령시 천북면,"('36.4787146689914', '126.527235767674')",36.4787146689914,126.527235767674
12788,충청북도,진천군,백곡면,관상조,1,충청북도 진천군 백곡면,"('36.883938883041', '127.376838429441')",36.883938883041,127.376838429441
12789,경기도,안성시,금광면,염소,4,경기도 안성시 금광면,"('36.9972240459894', '127.317465473336')",36.9972240459894,127.317465473336
12790,충청북도,충주시,대소원면,오리,3,충청북도 충주시 대소원면,"('36.977810921957', '127.81798438609')",36.977810921957,127.81798438609
12791,전라북도,완주군,운주면,염소,3,전라북도 완주군 운주면,"('36.0924380099583', '127.277455344342')",36.0924380099583,127.277455344342
12792,경상북도,안동시,녹전면,거위,4,경상북도 안동시 녹전면,"('36.7429079863918', '128.773663986123')",36.7429079863918,128.773663986123
12793,전라북도,군산시,개정면,꿩,1,전라북도 군산시 개정면,"('35.9583898252482', '126.796433007246')",35.9583898252482,126.796433007246
12794,경상북도,고령군,대가야읍,사슴,2,경상북도 고령군 대가야읍,"('35.7306221891533', '128.267658427531')",35.7306221891533,128.267658427531
12795,경상남도,의령군,낙서면,오리,1,경상남도 의령군 낙서면,"('35.484141286433', '128.37723270162')",35.484141286433,128.37723270162
12796,경상북도,문경시,윤직동,염소,1,경상북도 문경시 윤직동,"('36.5848980053883', '128.201182906523')",36.5848980053883,128.201182906523
12797,경기도,포천시,화현면,돼지,5,경기도 포천시 화현면,"('37.9011714575415', '127.288076354336')",37.9011714575415,127.288076354336
12798,경상남도,창원시 진해구,안곡동,닭,2,경상남도 창원시 진해구 안곡동,"('35.1300539641509', '128.668418323936')",35.1300539641509,128.668418323936
12799,전라북도,김제시,용지면,기러기,1,전라북도 김제시 용지면,"('35.8536958379491', '126.955505336972')",35.8536958379491,126.955505336972
12800,광주광역시,남구,화장동,오리,1,광주광역시 남구 화장동,"('35.0777200003639', '126.797473371972')",35.0777200003639,126.797473371972
12801,경기도,남양주시,진건읍,염소,2,경기도 남양주시 진건읍,"('37.6546666549974', '127.177714275011')",37.6546666549974,127.177714275011
12802,전라남도,순천시,해룡면,꿩,1,전라남도 순천시 해룡면,"('34.9137220958045', '127.537706930417')",34.9137220958045,127.537706930417
12803,경상북도,영덕군,창수면,염소,4,경상북도 영덕군 창수면,"('36.5462619395318', '129.348237077645')",36.5462619395318,129.348237077645
12804,경상북도,예천군,보문면,오리,1,경상북도 예천군 보문면,"('36.665304995307', '128.510892929685')",36.665304995307,128.510892929685
12805,인천광역시,강화군,하점면,돼지,4,인천광역시 강화군 하점면,"('37.7749161689117', '126.411636420428')",37.7749161689117,126.411636420428
12806,충청북도,옥천군,청성면,사슴,1,충청북도 옥천군 청성면,"('36.3276591346517', '127.759857209786')",36.3276591346517,127.759857209786
12807,경상남도,김해시,강동,소,2,경상남도 김해시 강동,"('35.2169416772576', '128.881160265379')",35.2169416772576,128.881160265379
12808,대구광역시,북구,매천동,닭,1,대구광역시 북구 매천동,"('35.9072053383485', '128.539306198689')",35.9072053383485,128.539306198689
12809,대구광역시,동구,용계동,닭,1,대구광역시 동구 용계동,"('35.8762436666167', '128.68934295574')",35.8762436666167,128.68934295574
12810,경기도,여주시,산북면,닭,1,경기도 여주시 산북면,"('37.4016901782595', '127.442992386601')",37.4016901782595,127.442992386601
12811,충청남도,공주시,유구읍,돼지,2,충청남도 공주시 유구읍,"('36.5528327523138', '126.95049715106')",36.5528327523138,126.95049715106
12812,광주광역시,광산구,산막동,염소,1,광주광역시 광산구 산막동,"('35.2037288914825', '126.761141433588')",35.2037288914825,126.761141433588
12813,경상북도,영덕군,영덕읍,기러기,1,경상북도 영덕군 영덕읍,"('36.409481878419', '129.372819347787')",36.409481878419,129.372819347787
12814,강원도,동해시,초구동,닭,1,강원도 동해시 초구동,"('37.5716918096876', '129.093158306719')",37.5716918096876,129.093158306719
12815,경상남도,산청군,생초면,오리,1,경상남도 산청군 생초면,"('35.4931571847987', '127.832893459219')",35.4931571847987,127.832893459219
12816,경상북도,경주시,현곡면,칠면조,1,경상북도 경주시 현곡면,"('35.8664307395797', '129.202400962711')",35.8664307395797,129.202400962711
12817,전라남도,나주시,청동,소,2,전라남도 나주시 청동,"('35.0436442983609', '126.725790692306')",35.0436442983609,126.725790692306
12818,제주특별자치도,서귀포시,서홍동,소,1,제주특별자치도 서귀포시 서홍동,"('33.2559638228828', '126.560176365515')",33.2559638228828,126.560176365515
12819,충청북도,청주시 서원구,죽림동,염소,1,충청북도 청주시 서원구 죽림동,"('36.6098492814215', '127.441671683928')",36.6098492814215,127.441671683928
12820,충청북도,단양군,영춘면,오리,2,충청북도 단양군 영춘면,"('37.0786916078844', '128.487383207032')",37.0786916078844,128.487383207032
12821,대구광역시,동구,덕곡동,소,1,대구광역시 동구 덕곡동,"('35.9788849510234', '128.621705277527')",35.9788849510234,128.621705277527
12822,전라북도,남원시,조산동,소,1,전라북도 남원시 조산동,"('35.3957204302604', '127.362161737723')",35.3957204302604,127.362161737723
12823,경상남도,진주시,상대동,소,1,경상남도 진주시 상대동,"('35.1800770345854', '128.111814419354')",35.1800770345854,128.111814419354
12824,전라남도,여수시,소라면,관상조,2,전라남도 여수시 소라면,"('34.7927178488225', '127.632515201229')",34.7927178488225,127.632515201229
12825,경상남도,창녕군,창녕읍,타조,1,경상남도 창녕군 창녕읍,"('35.5412894797241', '128.50077305203')",35.5412894797241,128.50077305203
12826,경상북도,영주시,창진동,닭,5,경상북도 영주시 창진동,"('36.8439115363588', '128.599523333447')",36.8439115363588,128.599523333447
12827,경상남도,통영시,미수동,거위,1,경상남도 통영시 미수동,"('34.8304013187663', '128.405982970409')",34.8304013187663,128.405982970409
12828,전라북도,고창군,상하면,말,1,전라북도 고창군 상하면,"('35.4445138733453', '126.495211758424')",35.4445138733453,126.495211758424
12829,전라북도,김제시,진봉면,칠면조,2,전라북도 김제시 진봉면,"('35.8589199468308', '126.766077896568')",35.8589199468308,126.766077896568
12830,강원도,평창군,진부면,칠면조,1,강원도 평창군 진부면,"('37.6373898432815', '128.553137969179')",37.6373898432815,128.553137969179
12831,충청북도,제천시,송학면,사슴,1,충청북도 제천시 송학면,"('37.1849127480045', '128.260957359603')",37.1849127480045,128.260957359603
12832,전라북도,완주군,비봉면,돼지,2,전라북도 완주군 비봉면,"('35.9959180666923', '127.140089047914')",35.9959180666923,127.140089047914
12833,강원도,양양군,현북면,거위,1,강원도 양양군 현북면,"('38.0190056461486', '128.723115872388')",38.0190056461486,128.723115872388
12834,전라북도,진안군,용담면,소,1,전라북도 진안군 용담면,"('35.9666135181337', '127.520121134602')",35.9666135181337,127.520121134602
12835,충청남도,부여군,옥산면,오리,2,충청남도 부여군 옥산면,"('36.1914880403265', '126.733624801165')",36.1914880403265,126.733624801165
12836,광주광역시,광산구,왕동,소,2,광주광역시 광산구 왕동,"('35.1985885828777', '126.714935766693')",35.1985885828777,126.714935766693
12837,강원도,태백시,철암동,소,1,강원도 태백시 철암동,"('37.1172794336425', '129.03979919636')",37.1172794336425,129.03979919636
12838,광주광역시,광산구,신촌동,소,1,광주광역시 광산구 신촌동,"('35.1408397033055', '126.812468860391')",35.1408397033055,126.812468860391
12839,울산광역시,북구,천곡동,소,4,울산광역시 북구 천곡동,"('35.6469004913624', '129.32694539328')",35.6469004913624,129.32694539328
12840,강원도,홍천군,서석면,오리,1,강원도 홍천군 서석면,"('37.7135954442631', '128.186169902059')",37.7135954442631,128.186169902059
12841,강원도,춘천시,동내면,토끼,1,강원도 춘천시 동내면,"('37.8478361956971', '127.761140115416')",37.8478361956971,127.761140115416
12842,경상북도,구미시,사곡동,돼지,1,경상북도 구미시 사곡동,"('36.0991224072128', '128.353189660421')",36.0991224072128,128.353189660421
12843,전라북도,김제시,만경읍,염소,1,전라북도 김제시 만경읍,"('35.8543948305221', '126.820018304837')",35.8543948305221,126.820018304837
12844,전라남도,담양군,담양읍,사슴,3,전라남도 담양군 담양읍,"('35.3204168100548', '126.981845552341')",35.3204168100548,126.981845552341
12845,강원도,영월군,상동읍,칠면조,3,강원도 영월군 상동읍,"('37.1269849168596', '128.826799439002')",37.1269849168596,128.826799439002
12846,충청북도,제천시,송학면,관상조,1,충청북도 제천시 송학면,"('37.1849127480045', '128.260957359603')",37.1849127480045,128.260957359603
12847,경기도,여주시,흥천면,칠면조,1,경기도 여주시 흥천면,"('37.3332240832618', '127.541603133411')",37.3332240832618,127.541603133411
12848,경기도,광주시,도척면,관상조,2,경기도 광주시 도척면,"('37.304572735578', '127.331124360872')",37.304572735578,127.331124360872
12849,전라북도,전주시 덕진구,덕진동1가,닭,1,전라북도 전주시 덕진구 덕진동1가,"('35.8489873847612', '127.126143385886')",35.8489873847612,127.126143385886
12850,전라북도,김제시,상동동,돼지,1,전라북도 김제시 상동동,"('35.8270886180044', '126.928707478794')",35.8270886180044,126.928707478794
12851,충청남도,예산군,신양면,꿀벌,1,충청남도 예산군 신양면,"('36.6015405034898', '126.868471294669')",36.6015405034898,126.868471294669
12852,전라북도,무주군,부남면,칠면조,2,전라북도 무주군 부남면,"('35.9738261584764', '127.558782680071')",35.9738261584764,127.558782680071
12853,전라북도,군산시,옥구읍,염소,3,전라북도 군산시 옥구읍,"('35.9230013406344', '126.685212628548')",35.9230013406344,126.685212628548
12854,전라남도,순천시,주암면,사슴,1,전라남도 순천시 주암면,"('35.0767887602307', '127.235071489828')",35.0767887602307,127.235071489828
12855,충청남도,천안시 동남구,광덕면,개,1,충청남도 천안시 동남구 광덕면,"('36.6986422345492', '127.111255672867')",36.6986422345492,127.111255672867
12856,전라북도,고창군,아산면,돼지,4,전라북도 고창군 아산면,"('35.4397782732052', '126.634764322976')",35.4397782732052,126.634764322976
12857,경기도,안성시,공도읍,당나귀,1,경기도 안성시 공도읍,"('37.001023051784', '127.172487483358')",37.001023051784,127.172487483358
12858,경기도,안성시,공도읍,칠면조,1,경기도 안성시 공도읍,"('37.001023051784', '127.172487483358')",37.001023051784,127.172487483358
12859,전라남도,나주시,다시면,오리,4,전라남도 나주시 다시면,"('35.0193634046996', '126.637296641653')",35.0193634046996,126.637296641653
12860,충청북도,청주시 청원구,오창읍,사슴,1,충청북도 청주시 청원구 오창읍,"('36.7423562993671', '127.454499829132')",36.7423562993671,127.454499829132
12861,충청남도,태안군,안면읍,말,1,충청남도 태안군 안면읍,"('36.5205361060368', '126.344511519837')",36.5205361060368,126.344511519837
12862,인천광역시,중구,남북동,사슴,2,인천광역시 중구 남북동,"('37.4530644703658', '126.410654282755')",37.4530644703658,126.410654282755
12863,경상북도,구미시,선산읍,기러기,1,경상북도 구미시 선산읍,"('36.2429664072016', '128.299051729522')",36.2429664072016,128.299051729522
12864,경상남도,고성군,상리면,꿀벌,1,경상남도 고성군 상리면,"('34.9997537964588', '128.186407895162')",34.9997537964588,128.186407895162
12865,전라북도,고창군,신림면,거위,2,전라북도 고창군 신림면,"('35.4890621438551', '126.712163570448')",35.4890621438551,126.712163570448
12866,경상남도,창원시 마산합포구,가포동,칠면조,1,경상남도 창원시 마산합포구 가포동,"('35.1695519621353', '128.572038898109')",35.1695519621353,128.572038898109
12867,경상북도,청도군,운문면,돼지,1,경상북도 청도군 운문면,"('35.7156083938838', '128.913121329476')",35.7156083938838,128.913121329476
12868,전라북도,정읍시,태인면,기러기,1,전라북도 정읍시 태인면,"('35.6505963689292', '126.932535141466')",35.6505963689292,126.932535141466
12869,경기도,시흥시,조남동,닭,2,경기도 시흥시 조남동,"('37.3722195349401', '126.862287640995')",37.3722195349401,126.862287640995
12870,경상남도,산청군,생초면,돼지,1,경상남도 산청군 생초면,"('35.4931571847987', '127.832893459219')",35.4931571847987,127.832893459219
12871,충청북도,제천시,청전동,염소,1,충청북도 제천시 청전동,"('37.1490125810589', '128.214450936945')",37.1490125810589,128.214450936945
12872,충청남도,청양군,남양면,말,1,충청남도 청양군 남양면,"('36.4012956752428', '126.776109949944')",36.4012956752428,126.776109949944
12873,경기도,평택시,장안동,염소,1,경기도 평택시 장안동,"('37.056927230493', '127.084807199986')",37.056927230493,127.084807199986
