ROW_NUM,CTPRVN_NM,SIGUNGU_NM,EMD_NM,LVSTCK_NM,FARM_CO,FARM_LOCPLC
11135,경상남도,의령군,봉수면,돼지,1,경상남도 의령군 봉수면
11136,경상남도,산청군,산청읍,사슴,2,경상남도 산청군 산청읍
11137,충청북도,충주시,봉방동,꿀벌,2,충청북도 충주시 봉방동
11138,충청남도,서천군,서천읍,관상조,1,충청남도 서천군 서천읍
11139,충청남도,서천군,서천읍,거위,1,충청남도 서천군 서천읍
11140,경기도,의왕시,이동,소,2,경기도 의왕시 이동
11141,강원도,횡성군,공근면,돼지,2,강원도 횡성군 공근면
11142,경상남도,하동군,옥종면,칠면조,1,경상남도 하동군 옥종면
11143,경상남도,진주시,명석면,칠면조,1,경상남도 진주시 명석면
11144,인천광역시,강화군,선원면,염소,3,인천광역시 강화군 선원면
11145,충청남도,서천군,기산면,당나귀,1,충청남도 서천군 기산면
11146,충청북도,청주시 흥덕구,수의동,닭,4,충청북도 청주시 흥덕구 수의동
11147,충청북도,청원군,낭성면,꿀벌,4,충청북도 청원군 낭성면
11148,경기도,의왕시,월암동,오리,1,경기도 의왕시 월암동
11149,전라남도,여수시,안산동,닭,1,전라남도 여수시 안산동
11150,경기도,안성시,보개면,사슴,3,경기도 안성시 보개면
11151,경상남도,창원시 진해구,석동,메추리,1,경상남도 창원시 진해구 석동
11152,충청남도,서천군,장항읍,소,6,충청남도 서천군 장항읍
11153,광주광역시,남구,신장동,소,1,광주광역시 남구 신장동
11154,전라북도,익산시,은기동,소,2,전라북도 익산시 은기동
11155,전라북도,군산시,옥도면,소,1,전라북도 군산시 옥도면
11156,울산광역시,중구,약사동,소,1,울산광역시 중구 약사동
11157,경기도,의왕시,초평동,소,1,경기도 의왕시 초평동
11158,경상북도,경주시,천북면,사슴,3,경상북도 경주시 천북면
11159,경기도,김포시,하성면,꿀벌,1,경기도 김포시 하성면
11160,전라남도,영암군,영암읍,염소,3,전라남도 영암군 영암읍
11161,전라북도,진안군,부귀면,사슴,1,전라북도 진안군 부귀면
11162,경상북도,상주시,화개동,돼지,2,경상북도 상주시 화개동
11163,충청남도,청양군,운곡면,사슴,3,충청남도 청양군 운곡면
11164,전라북도,무주군,적상면,사슴,2,전라북도 무주군 적상면
11165,전라북도,전주시 덕진구,덕진동1가,꿩,1,전라북도 전주시 덕진구 덕진동1가
11166,전라북도,전주시 덕진구,덕진동1가,거위,1,전라북도 전주시 덕진구 덕진동1가
11167,충청남도,태안군,안면읍,거위,1,충청남도 태안군 안면읍
11168,충청남도,논산시,취암동,관상조,1,충청남도 논산시 취암동
11169,전라남도,나주시,반남면,돼지,5,전라남도 나주시 반남면
11170,전라남도,광양시,봉강면,칠면조,1,전라남도 광양시 봉강면
11171,강원도,고성군,간성읍,칠면조,1,강원도 고성군 간성읍
11172,경상남도,김해시,내덕동,꿀벌,1,경상남도 김해시 내덕동
11173,경상남도,고성군,하이면,꿀벌,3,경상남도 고성군 하이면
11174,경상북도,의성군,봉양면,기러기,1,경상북도 의성군 봉양면
11175,경상남도,함안군,가야읍,관상조,1,경상남도 함안군 가야읍
11176,전라남도,화순군,이서면,돼지,1,전라남도 화순군 이서면
11177,경기도,안성시,공도읍,토끼,1,경기도 안성시 공도읍
11178,경상북도,영천시,화북면,사슴,1,경상북도 영천시 화북면
11179,경상북도,영천시,화북면,닭,6,경상북도 영천시 화북면
11180,경상북도,경주시,배반동,닭,2,경상북도 경주시 배반동
11181,전라남도,장흥군,장흥읍,돼지,1,전라남도 장흥군 장흥읍
11182,경상북도,상주시,초산동,관상조,1,경상북도 상주시 초산동
11183,전라남도,완도군,고금면,사슴,1,전라남도 완도군 고금면
11184,전라남도,고흥군,도덕면,닭,3,전라남도 고흥군 도덕면
11185,전라남도,담양군,용면,오리,4,전라남도 담양군 용면
11186,강원도,고성군,토성면,오리,1,강원도 고성군 토성면
11187,경기도,평택시,청북읍,꿀벌,1,경기도 평택시 청북읍
11188,울산광역시,북구,정자동,닭,1,울산광역시 북구 정자동
11189,경상북도,고령군,운수면,오리,1,경상북도 고령군 운수면
11190,경기도,여주시,가업동,꿀벌,1,경기도 여주시 가업동
11191,충청북도,청주시 서원구,죽림동,꿀벌,2,충청북도 청주시 서원구 죽림동
11192,경상북도,청도군,운문면,거위,1,경상북도 청도군 운문면
11193,충청북도,충주시,용두동,닭,1,충청북도 충주시 용두동
11194,충청북도,괴산군,불정면,사슴,1,충청북도 괴산군 불정면
11195,전라남도,완도군,청산면,염소,5,전라남도 완도군 청산면
11196,충청북도,보은군,회남면,염소,2,충청북도 보은군 회남면
11197,인천광역시,옹진군,영흥면,돼지,1,인천광역시 옹진군 영흥면
11198,경상북도,의성군,안사면,닭,7,경상북도 의성군 안사면
11199,경상남도,양산시,동면,꿀벌,1,경상남도 양산시 동면
11200,경상남도,의령군,대의면,돼지,3,경상남도 의령군 대의면
11201,강원도,강릉시,유산동,사슴,1,강원도 강릉시 유산동
11202,전라북도,정읍시,산내면,기러기,1,전라북도 정읍시 산내면
11203,경기도,가평군,설악면,꿀벌,1,경기도 가평군 설악면
11204,경상남도,거창군,남상면,돼지,1,경상남도 거창군 남상면
11205,경상남도,진주시,내동면,사슴,2,경상남도 진주시 내동면
11206,경상북도,영주시,풍기읍,기러기,1,경상북도 영주시 풍기읍
11207,전라북도,진안군,백운면,오리,3,전라북도 진안군 백운면
11208,강원도,원주시,태장동,염소,2,강원도 원주시 태장동
11209,울산광역시,동구,방어동,염소,2,울산광역시 동구 방어동
11210,전라남도,고흥군,영남면,닭,2,전라남도 고흥군 영남면
11211,경상북도,군위군,고로면,닭,2,경상북도 군위군 고로면
11212,전라남도,여수시,미평동,돼지,1,전라남도 여수시 미평동
11213,대전광역시,중구,안영동,염소,1,대전광역시 중구 안영동
11214,울산광역시,북구,대안동,염소,1,울산광역시 북구 대안동
11215,경상남도,거제시,아양동,닭,1,경상남도 거제시 아양동
11216,충청북도,충주시,달천동,토끼,1,충청북도 충주시 달천동
11217,경상북도,경주시,시래동,닭,1,경상북도 경주시 시래동
11218,강원도,평창군,봉평면,사슴,2,강원도 평창군 봉평면
11219,충청북도,보은군,내북면,오리,1,충청북도 보은군 내북면
11220,전라북도,김제시,광활면,오리,1,전라북도 김제시 광활면
11221,전라남도,구례군,광의면,돼지,1,전라남도 구례군 광의면
11222,충청남도,금산군,금성면,염소,3,충청남도 금산군 금성면
11223,경상남도,통영시,사량면,소,7,경상남도 통영시 사량면
11224,경상남도,하동군,진교면,돼지,1,경상남도 하동군 진교면
11225,경상북도,김천시,구성면,칠면조,2,경상북도 김천시 구성면
11226,충청남도,예산군,봉산면,사슴,2,충청남도 예산군 봉산면
11227,경상남도,의령군,의령읍,꿀벌,1,경상남도 의령군 의령읍
11228,경상남도,양산시,상북면,메추리,2,경상남도 양산시 상북면
11229,전라북도,임실군,청웅면,산양,1,전라북도 임실군 청웅면
11230,경상남도,양산시,상북면,기러기,1,경상남도 양산시 상북면
11231,전라북도,정읍시,망제동,돼지,2,전라북도 정읍시 망제동
11232,대구광역시,달성군,하빈면,돼지,5,대구광역시 달성군 하빈면
11233,부산광역시,북구,만덕동,오리,1,부산광역시 북구 만덕동
11234,전라남도,장성군,북하면,오리,1,전라남도 장성군 북하면
11235,경상남도,진주시,지수면,돼지,2,경상남도 진주시 지수면
11236,전라남도,완도군,생일면,염소,3,전라남도 완도군 생일면
11237,경상남도,진주시,금산면,면양,1,경상남도 진주시 금산면
11238,전라남도,화순군,능주면,오리,1,전라남도 화순군 능주면
11239,충청북도,보은군,삼승면,꿀벌,5,충청북도 보은군 삼승면
11240,전라북도,남원시,보절면,돼지,2,전라북도 남원시 보절면
11241,경기도,파주시,적성면,염소,3,경기도 파주시 적성면
11242,경상남도,합천군,삼가면,사슴,1,경상남도 합천군 삼가면
11243,경기도,고양시 덕양구,지축동,닭,1,경기도 고양시 덕양구 지축동
11244,경상남도,김해시,강동,닭,1,경상남도 김해시 강동
11245,경상남도,함양군,함양읍,꿩,1,경상남도 함양군 함양읍
11246,전라북도,무주군,적상면,토끼,1,전라북도 무주군 적상면
11247,전라북도,무주군,무주읍,꿀벌,4,전라북도 무주군 무주읍
11248,경상남도,거창군,위천면,거위,1,경상남도 거창군 위천면
11249,대전광역시,유성구,대정동,닭,2,대전광역시 유성구 대정동
11250,경상남도,진주시,이현동,거위,1,경상남도 진주시 이현동
11251,강원도,강릉시,구정면,돼지,2,강원도 강릉시 구정면
11252,충청북도,청원군,남일면,토끼,1,충청북도 청원군 남일면
11253,광주광역시,북구,오치동,닭,1,광주광역시 북구 오치동
11254,전라북도,김제시,백산면,관상조,1,전라북도 김제시 백산면
11255,부산광역시,사하구,장림동,닭,1,부산광역시 사하구 장림동
11256,경상남도,함양군,마천면,꿀벌,1,경상남도 함양군 마천면
11257,강원도,원주시,행구동,염소,1,강원도 원주시 행구동
11258,경기도,안산시 상록구,장상동,오리,1,경기도 안산시 상록구 장상동
11259,제주특별자치도,제주시,도련일동,오소리,1,제주특별자치도 제주시 도련일동
11260,경상북도,봉화군,소천면,칠면조,1,경상북도 봉화군 소천면
11261,대구광역시,수성구,지산동,소,1,대구광역시 수성구 지산동
11262,경기도,화성시,반월동,소,1,경기도 화성시 반월동
11263,대전광역시,동구,신상동,소,2,대전광역시 동구 신상동
11264,경기도,파주시,송촌동,소,2,경기도 파주시 송촌동
11265,대전광역시,동구,삼괴동,소,1,대전광역시 동구 삼괴동
11266,경기도,용인시 처인구,운학동,소,1,경기도 용인시 처인구 운학동
11267,경기도,안성시,옥산동,소,1,경기도 안성시 옥산동
11268,경기도,양주시,회암동,소,1,경기도 양주시 회암동
11269,대전광역시,유성구,화암동,염소,1,대전광역시 유성구 화암동
11270,대전광역시,유성구,반석동,소,1,대전광역시 유성구 반석동
11271,경상남도,사천시,축동면,사슴,2,경상남도 사천시 축동면
11272,강원도,철원군,근북면,소,1,강원도 철원군 근북면
11273,경상북도,경주시,북군동,소,1,경상북도 경주시 북군동
11274,전라남도,목포시,연산동,소,1,전라남도 목포시 연산동
11275,전라남도,나주시,대호동,소,1,전라남도 나주시 대호동
11276,전라남도,순천시,조례동,소,1,전라남도 순천시 조례동
11277,경상북도,영천시,쌍계동,소,2,경상북도 영천시 쌍계동
11278,경상북도,구미시,수점동,소,1,경상북도 구미시 수점동
11279,경상남도,거제시,수월동,소,1,경상남도 거제시 수월동
11280,전라북도,김제시,난봉동,칠면조,1,전라북도 김제시 난봉동
11281,전라북도,전주시 완산구,삼천동3가,사슴,1,전라북도 전주시 완산구 삼천동3가
11282,충청북도,충주시,동량면,사슴,5,충청북도 충주시 동량면
11283,경상남도,창녕군,대지면,염소,1,경상남도 창녕군 대지면
11284,충청북도,옥천군,동이면,칠면조,1,충청북도 옥천군 동이면
11285,경상북도,안동시,송천동,염소,1,경상북도 안동시 송천동
11286,충청북도,음성군,금왕읍,관상조,1,충청북도 음성군 금왕읍
11287,경상남도,양산시,주남동,꿀벌,1,경상남도 양산시 주남동
11288,경상북도,경산시,용성면,거위,3,경상북도 경산시 용성면
11289,충청북도,청주시 흥덕구,석곡동,꿀벌,1,충청북도 청주시 흥덕구 석곡동
11290,강원도,홍천군,동면,거위,2,강원도 홍천군 동면
11291,경상남도,거제시,남부면,거위,1,경상남도 거제시 남부면
11292,충청북도,영동군,용산면,거위,1,충청북도 영동군 용산면
11293,강원도,태백시,혈동,닭,1,강원도 태백시 혈동
11294,대구광역시,동구,중대동,염소,1,대구광역시 동구 중대동
11295,강원도,인제군,인제읍,거위,2,강원도 인제군 인제읍
11296,전라북도,군산시,성산면,관상조,1,전라북도 군산시 성산면
11297,인천광역시,강화군,양도면,염소,2,인천광역시 강화군 양도면
11298,강원도,화천군,간동면,칠면조,1,강원도 화천군 간동면
11299,전라남도,완도군,청산면,칠면조,1,전라남도 완도군 청산면
11300,경상북도,영천시,화북면,돼지,2,경상북도 영천시 화북면
11301,경상남도,사천시,마도동,염소,1,경상남도 사천시 마도동
