ROW_NUM,FARM_DISEASE_NM,CTPRVN_NM,SIGUNGU_NM,EMD_NM,LVSTCK_NM,FARM_CO
14635,고병원성조류인플루엔자,울산광역시,동구,주전동,닭,368
14636,,경기도,시흥시,과림동,토끼,6
14637,구제역,경기도,파주시,문산읍,사슴,330
14638,구제역,경기도,시흥시,도창동,돼지,0
14639,구제역,강원도,영월군,북면,사슴,0
14640,구제역,대구광역시,동구,각산동,돼지,0
14641,구제역,경상북도,문경시,문경읍,돼지,93866
14642,구제역,전라북도,익산시,춘포면,면양,0
14643,구제역,경기도,화성시,신외동,염소,0
14644,구제역,경기도,양주시,광사동,사슴,0
14645,구제역,경기도,안성시,중리동,돼지,0
14646,구제역,경상북도,안동시,상아동,돼지,6
14647,구제역,광주광역시,광산구,용곡동,염소,303
14648,구제역,경기도,양평군,양서면,산양,1
14649,고병원성조류인플루엔자,전라남도,담양군,남면,오리,0
14650,고병원성조류인플루엔자,전라북도,전주시 덕진구,산정동,닭,60
14651,구제역,경기도,김포시,걸포동,염소,1276
14652,,전라북도,완주군,경천면,토끼,326
14653,고병원성조류인플루엔자,대구광역시,달서구,대곡동,오리,113
14654,구제역,경기도,의왕시,이동,돼지,2837
14655,고병원성조류인플루엔자,전라북도,김제시,서암동,닭,605
14656,고병원성조류인플루엔자,경기도,용인시 기흥구,보라동,닭,0
14657,고병원성조류인플루엔자,충청남도,공주시,신관동,칠면조,4
14658,고병원성조류인플루엔자,경기도,고양시 덕양구,신평동,닭,2351
14659,고병원성조류인플루엔자,경기도,의왕시,월암동,칠면조,4
14660,구제역,충청북도,청주시 상당구,평촌동,염소,297
14661,고병원성조류인플루엔자,전라북도,남원시,내척동,칠면조,31
14662,고병원성조류인플루엔자,전라남도,담양군,월산면,꿩,635
14663,,울산광역시,북구,가대동,말,2
14664,고병원성조류인플루엔자,울산광역시,북구,가대동,꿩,666
14665,고병원성조류인플루엔자,충청남도,공주시,웅진동,거위,3
14666,고병원성조류인플루엔자,경기도,평택시,도일동,오리,33
14667,,부산광역시,강서구,식만동,꿀벌,15
14668,고병원성조류인플루엔자,충청남도,논산시,연산면,메추리,67
14669,구제역,경상남도,남해군,삼동면,산양,107
14670,고병원성조류인플루엔자,경기도,성남시 수정구,태평동,닭,0
14671,고병원성조류인플루엔자,전라북도,익산시,부송동,꿩,3
14672,,경상북도,경주시,충효동,꿀벌,3449
14673,고병원성조류인플루엔자,경상북도,김천시,부곡동,닭,859
14674,구제역,경기도,하남시,초이동,염소,0
14675,고병원성조류인플루엔자,경기도,시흥시,광석동,닭,1542
14676,고병원성조류인플루엔자,경기도,안양시 만안구,석수동,오리,0
14677,고병원성조류인플루엔자,제주특별자치도,제주시,용담이동,거위,3
14678,구제역,대구광역시,동구,능성동,돼지,5
14679,고병원성조류인플루엔자,서울특별시,마포구,동교동,닭,
14680,고병원성조류인플루엔자,경기도,포천시,영북면,메추리,0
14681,구제역,경상북도,안동시,예안면,사슴,82
14682,고병원성조류인플루엔자,충청남도,홍성군,은하면,꿩,2760
14683,고병원성조류인플루엔자,경기도,하남시,감일동,닭,0
14684,구제역,충청북도,단양군,영춘면,면양,1
14685,고병원성조류인플루엔자,경상북도,영주시,부석면,꿩,159
14686,,강원도,정선군,임계면,토끼,110
14687,구제역,전라북도,김제시,하동,염소,4
14688,구제역,경상남도,사천시,서포면,산양,2
14689,구제역,전라북도,전주시 덕진구,호성동2가,돼지,0
14690,고병원성조류인플루엔자,경기도,안성시,옥산동,오리,0
14691,구제역,전라북도,김제시,제월동,소,0
14692,고병원성조류인플루엔자,전라북도,군산시,나운동,꿩,2
14693,고병원성조류인플루엔자,제주특별자치도,제주시,용강동,거위,98
14694,,경상북도,청도군,금천면,토끼,108
14695,구제역,경기도,양평군,지평면,사슴,1025
14696,,전라남도,영광군,백수읍,말,1
14697,구제역,대전광역시,대덕구,이현동,염소,401
14698,고병원성조류인플루엔자,대구광역시,동구,숙천동,닭,3930
14699,,경상남도,하동군,고전면,토끼,77
14700,구제역,강원도,강릉시,홍제동,소,0
14701,고병원성조류인플루엔자,경상남도,김해시,부곡동,거위,24
14702,,경기도,김포시,하성면,토끼,339
14703,고병원성조류인플루엔자,경기도,수원시 장안구,하광교동,오리,0
14704,구제역,광주광역시,북구,오룡동,소,2
14705,고병원성조류인플루엔자,대구광역시,북구,동천동,닭,100
14706,구제역,전라북도,군산시,옥산면,돼지,96475
14707,구제역,충청남도,아산시,읍내동,소,16
14708,구제역,전라북도,전주시 완산구,평화동3가,소,6
14709,,충청남도,부여군,초촌면,토끼,9900
14710,,충청북도,제천시,덕산면,꿀벌,556
14711,구제역,전라북도,전주시 덕진구,금상동,염소,345
14712,구제역,부산광역시,사하구,구평동,돼지,2755
14713,구제역,강원도,동해시,비천동,소,7
14714,구제역,경기도,여주시,오학동,소,1
14715,구제역,경기도,용인시 처인구,삼가동,소,1
14716,구제역,경기도,고양시 덕양구,성사동,소,0
14717,,대전광역시,서구,원정동,꿀벌,10
14718,고병원성조류인플루엔자,전라남도,영암군,학산면,오리,207600
14719,고병원성조류인플루엔자,경기도,남양주시,화도읍,오리,0
14720,고병원성조류인플루엔자,경상북도,경주시,보문동,오리,20240
14721,,부산광역시,기장군,정관면,토끼,1
14722,고병원성조류인플루엔자,충청북도,충주시,이류면,닭,0
14723,고병원성조류인플루엔자,전라남도,나주시,봉황면,칠면조,158
14724,고병원성조류인플루엔자,경상북도,예천군,용문면,오리,9
14725,고병원성조류인플루엔자,경상북도,경주시,안강읍,꿩,862
14726,고병원성조류인플루엔자,경상남도,김해시,한림면,메추리,1760020
14727,고병원성조류인플루엔자,경상남도,진주시,집현면,칠면조,14
14728,고병원성조류인플루엔자,경기도,남양주시,조안면,오리,2
14729,고병원성조류인플루엔자,경기도,양평군,지평면,오리,0
14730,,경상남도,거창군,거창읍,타조,41
14731,구제역,경기도,파주시,교하동,돼지,0
14732,고병원성조류인플루엔자,전라남도,영암군,미암면,메추리,3300000
14733,고병원성조류인플루엔자,대전광역시,유성구,둔곡동,칠면조,0
14734,,전라북도,정읍시,정우면,말,0
14735,고병원성조류인플루엔자,경상북도,예천군,용문면,칠면조,0
14736,구제역,경상남도,김해시,진례면,산양,1
14737,구제역,충청북도,청주시 흥덕구,내곡동,돼지,0
14738,고병원성조류인플루엔자,전라남도,여수시,만흥동,오리,20
14739,구제역,충청북도,충주시,가금면,산양,2
14740,고병원성조류인플루엔자,전라남도,해남군,북평면,오리,305155
14741,구제역,충청북도,청주시 흥덕구,지동동,사슴,59
14742,구제역,경기도,용인시 처인구,마평동,돼지,0
14743,구제역,충청북도,제천시,자작동,돼지,301
14744,고병원성조류인플루엔자,경상남도,함양군,백전면,꿩,15
14745,,경상남도,창원시 성산구,사파정동,꿀벌,930
14746,고병원성조류인플루엔자,울산광역시,남구,장생포동,거위,4
14747,,충청남도,서천군,한산면,당나귀,0
14748,,경상북도,예천군,용문면,말,32
14749,고병원성조류인플루엔자,경상북도,영주시,문정동,오리,0
14750,구제역,경상남도,진주시,신안동,사슴,0
14751,,경상남도,양산시,신기동,토끼,0
14752,고병원성조류인플루엔자,경상남도,양산시,신기동,오리,4
14753,고병원성조류인플루엔자,대구광역시,동구,진인동,거위,0
14754,,전라북도,고창군,심원면,타조,41
14755,구제역,대전광역시,중구,대사동,면양,96
14756,고병원성조류인플루엔자,경기도,고양시 덕양구,지축동,오리,0
14757,고병원성조류인플루엔자,경기도,고양시 일산서구,구산동,오리,2
14758,,경상북도,김천시,구성면,말,28
14759,고병원성조류인플루엔자,전라북도,군산시,산북동,거위,255
14760,구제역,강원도,강릉시,담산동,소,0
14761,고병원성조류인플루엔자,전라북도,전주시 덕진구,우아동3가,거위,3
14762,고병원성조류인플루엔자,경기도,양평군,옥천면,칠면조,4
14763,,인천광역시,중구,북성동1가,토끼,565
14764,구제역,전라북도,익산시,함열읍,면양,6
14765,고병원성조류인플루엔자,경기도,동두천시,하봉암동,꿩,0
14766,고병원성조류인플루엔자,경기도,시흥시,군자동,거위,47
14767,고병원성조류인플루엔자,경기도,평택시,서탄면,오리,188
14768,구제역,전라북도,김제시,월봉동,염소,90
14769,고병원성조류인플루엔자,경기도,안성시,금광면,칠면조,1262
14770,고병원성조류인플루엔자,전라북도,익산시,성당면,칠면조,4
14771,고병원성조류인플루엔자,충청남도,보령시,남곡동,거위,7
14772,구제역,경상북도,영양군,입암면,돼지,2
14773,,전라남도,여수시,해산동,꿀벌,521
14774,구제역,제주특별자치도,서귀포시,토평동,소,0
14775,구제역,전라남도,여수시,경호동,소,7
14776,구제역,전라남도,진도군,지산면,산양,23
14777,,대전광역시,서구,장안동,말,102
14778,,경상남도,창원시 성산구,상복동,토끼,0
14779,구제역,경기도,고양시 일산동구,지영동,돼지,21473
14780,고병원성조류인플루엔자,경상남도,합천군,율곡면,꿩,0
14781,,인천광역시,남동구,남촌동,토끼,4
14782,고병원성조류인플루엔자,경상북도,문경시,농암면,꿩,7
14783,고병원성조류인플루엔자,경기도,김포시,양촌읍,메추리,0
14784,구제역,경상남도,김해시,생림면,사슴,1058
14785,고병원성조류인플루엔자,경상북도,구미시,광평동,닭,0
14786,,경상북도,상주시,남장동,타조,1
14787,고병원성조류인플루엔자,광주광역시,광산구,명화동,닭,0
14788,구제역,경기도,고양시 덕양구,용두동,돼지,0
14789,고병원성조류인플루엔자,경기도,남양주시,진접읍,오리,152
14790,고병원성조류인플루엔자,경상북도,경주시,용강동,거위,2
14791,고병원성조류인플루엔자,경기도,하남시,감이동,닭,0
14792,구제역,경기도,포천시,신읍동,염소,0
14793,고병원성조류인플루엔자,전라북도,김제시,제월동,칠면조,6
14794,구제역,충청북도,충주시,연수동,소,12
14795,고병원성조류인플루엔자,대전광역시,동구,장척동,오리,1
14796,구제역,경상북도,김천시,응명동,염소,4
14797,구제역,충청북도,충주시,봉방동,사슴,0
14798,고병원성조류인플루엔자,전라북도,전주시 덕진구,금상동,오리,12
14799,구제역,인천광역시,서구,석남동,염소,106
14800,고병원성조류인플루엔자,경기도,이천시,중리동,오리,0
14801,구제역,충청남도,홍성군,구항면,산양,7
14802,,대전광역시,유성구,방동,토끼,5
14803,구제역,대구광역시,북구,관음동,염소,626
14804,고병원성조류인플루엔자,충청남도,천안시 서북구,입장면,거위,3
14805,고병원성조류인플루엔자,경기도,군포시,부곡동,거위,0
14806,고병원성조류인플루엔자,경기도,군포시,부곡동,오리,0
14807,고병원성조류인플루엔자,전라북도,정읍시,시기동,닭,0
14808,고병원성조류인플루엔자,경상남도,진주시,옥봉동,닭,182
14809,구제역,경상남도,창원시 성산구,상복동,염소,160
14810,구제역,경기도,가평군,상면,면양,139
14811,고병원성조류인플루엔자,광주광역시,광산구,용봉동,닭,15
14812,,전라북도,고창군,성송면,꿀벌,90
14813,고병원성조류인플루엔자,대구광역시,수성구,범물동,오리,0
14814,고병원성조류인플루엔자,전라남도,보성군,문덕면,오리,0
14815,고병원성조류인플루엔자,경기도,안산시 단원구,대부동동,오리,0
14816,고병원성조류인플루엔자,부산광역시,동래구,온천동,닭,619
14817,,충청북도,충주시,용두동,토끼,4
14818,구제역,광주광역시,광산구,요기동,사슴,1106
14819,구제역,경상남도,사천시,송포동,사슴,20
14820,,경상북도,경주시,내남면,타조,0
14821,,서울특별시,동작구,상도동,꿀벌,0
14822,구제역,충청남도,아산시,온천동,염소,24
14823,고병원성조류인플루엔자,충청북도,청주시 청원구,외평동,닭,0
14824,고병원성조류인플루엔자,경상남도,사천시,송포동,거위,0
14825,고병원성조류인플루엔자,경상남도,김해시,안동,칠면조,0
